 prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#>
prefix owl: <http://www.w3.org/2002/07/owl#>
select * where {
?a0 rdf:type ?C0.
?C3 owl:disjointWith ?C5.
?p0 rdfs:range ?C1.
?C0 rdfs:subClassOf ?C2.
?C2 rdfs:subClassOf ?C3.
?C1 rdfs:subClassOf ?C5.
?a0 ?p0 ?a1.
}
a0,C0,C3,C5,p0,C1,C2,a1
http://data.ordnancesurvey.co.uk/ontology/postcode/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Ordnance Survey
http://dati.camera.it/ocd/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Camera dei deputati
http://def.seegrid.csiro.au/isotc211/iso19103/2005/basic,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Simon Jonathan David COX CSIRO Australia
http://def.seegrid.csiro.au/isotc211/iso19107/2003/geometry,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Simon Jonathan David COX-CSIRO
http://def.seegrid.csiro.au/isotc211/iso19150/-2/2012/basic,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Simon J D COX-CSIRO Australia
http://purl.org/tio/ns#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Martin Hepp
http://purl.org/goodrelations/v1,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Martin Hepp
http://purl.org/vso/ns,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Martin Hepp
http://www.demcare.eu/ontologies/contextdescriptor.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Georgios Meditskos
http://vocab.deri.ie/odapp,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.deri.ie/odapp#fadmaa
http://vocab.deri.ie/odapp,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.deri.ie/odapp#niklou
http://vocab.deri.ie/odapp,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.deri.ie/odapp#gofshu
http://vocab.deri.ie/odapp,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.deri.ie/odapp#deilee
http://purl.org/library/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://viaf.org/viaf/136069274
http://vocab.deri.ie/void,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.deri.ie/void#cygri
http://vocab.deri.ie/void,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.deri.ie/void#keiale
http://vocab.deri.ie/void,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.deri.ie/void#Michael%20Hausenblas
http://vocab.deri.ie/void,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.deri.ie/void#junzha
http://lsdis.cs.uga.edu/projects/semdis/opus#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Boanerges Aleman-Meza
http://moat-project.org/ns#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Alexandre Passant
http://ns.cerise-project.nl/energy/def/cim-smartgrid,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Maarten Steen (TNO)
http://ns.nature.com/terms/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Michele Pasin <mailto:michele.pasin@macmillan.com>
http://ns.nature.com/terms/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Tony Hammond <mailto:tony.hammond@macmillan.com>
http://purl.org/vocab/relationship/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://iandavis.com/id/me
http://purl.org/vocab/relationship/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b0
http://purl.oclc.org/NET/ssnx/meteo/aws,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Laurent Lefort (CSIRO, Australia and W3C Semantic Sensor Network Incubator Group)
http://purl.oclc.org/NET/ssnx/qu/qu,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Laurent Lefort (CSIRO, Australia and W3C Semantic Sensor Network Incubator Group)
http://purl.oclc.org/NET/ssnx/qu/qu,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Roger Burkhart (John Deere, USA and QUDV working group of the SysML 1.2 Revision Task Force (RTF))
http://purl.oclc.org/NET/ssnx/qu/qu,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Hans Peter de Koning (ESA, Netherlands and QUDV working group of the SysML 1.2 Revision Task Force (RTF))
http://purl.oclc.org/NET/ssnx/qu/qu,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Nicolas Rouquette (NASA-JPL, USA and QUDV working group of the SysML 1.2 Revision Task Force (RTF))
http://purl.oclc.org/NET/ssnx/qu/qu,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Huascar Espinoza (CEA, France and QUDV working group of the SysML 1.2 Revision Task Force (RTF))
http://purl.oclc.org/NET/ssnx/cf/cf-property,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,W3C Semantic Sensor Network Incubator Group
http://purl.oclc.org/NET/ssnx/cf/cf-feature,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,W3C Semantic Sensor Network Incubator Group
http://purl.org/LiMo/0.1,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Silvia Mazzini
http://purl.org/LiMo/0.1,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Andrea Raimondi
http://purl.org/LiMo/0.1,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Chiara Veninata
http://purl.org/archival/vocab/arch,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Aaron Rubinstein
http://purl.org/cerif/frapo/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,David Shotton
http://purl.org/ctic/empleo/oferta,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,CTIC CT. Rubén Martín
http://purl.org/ctic/empleo/oferta,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,CTIC CT. Martín Álvarez (martin.alvarez[at]fundacionctic.org)
http://purl.org/ctic/infraestructuras/localizacion,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,CTIC CT
http://purl.org/ctic/sector-publico/elecciones,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,CTIC CT
http://purl.org/net/nknouf/ns/bibtex,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Nick Knouf <nknouf@mit.edu>
http://purl.org/ontology/co/core#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://moustaki.org/foaf.rdf#moustaki
http://purl.org/ontology/co/core#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://foaf.me/zazi#me
http://purl.org/ontology/co/core#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://foaf.me/intrz#me
http://www.w3.org/2003/06/sw-vocab-status/ns,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Leigh Dodds
http://www.w3.org/2003/06/sw-vocab-status/ns,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Libby Miller
http://www.w3.org/2003/06/sw-vocab-status/ns,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Dan Brickley
http://purl.org/ontology/po/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://moustaki.org/foaf.rdf#moustaki
http://www.bbc.co.uk/ontologies/provenance,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,mailto:LinkedData@bbc.co.uk
http://purl.org/ontology/storyline,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://uk.linkedin.com/in/jarredmcginnis
http://purl.org/ontology/storyline,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://uk.linkedin.com/in/paulwilton
http://purl.org/ontology/storyline,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www.bbc.co.uk/blogs/internet/authors/Jeremy_Tarling
http://purl.org/spar/c4o,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,David Shotton
http://purl.org/spar/c4o,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Silvio Peroni
http://purl.org/spar/biro,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,David Shotton
http://purl.org/spar/biro,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Silvio Peroni
http://www.essepuntato.it/2012/04/tvc,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Silvio Peroni
http://def.seegrid.csiro.au/isotc211/iso19156/2011/observation,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Simon Jonathan David COX-CSIRO
http://def.seegrid.csiro.au/isotc211/iso19115/2003/metadata,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Simon Jonathan David COX-CSIRO
http://def.seegrid.csiro.au/isotc211/iso19108/2002/temporal,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Simon J D COX - CSIRO
http://def.seegrid.csiro.au/isotc211/iso19109/2005/feature,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Simon J D Cox-CSIRO
http://vocab.data.gov/def/fea,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.data.gov/def/fea#
http://vocab.resc.info/incident,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://vocab.resc.info/incident#bart
http://www.eclap.eu/schema/eclap/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Pierfrancesco Bellini
http://www.eclap.eu/schema/eclap/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/elements/1.1/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Paolo Nesi
