a0, C2, C5, C6
http://yago-knowledge.org/resource/Jaladak_Q111079497,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jarapodishamarin_Manmo_Q111079490,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jatipata_Q107079841,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jatiya_Champu_Q107079481,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jatiya_Gita_Q107079845,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jatiya_Jibanara_Atmabikasa_Volume_1_Q107079842,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jatiya_Jibanara_Atmabikasa_Volume_2_Q107079843,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Java_Taste_Q111025997,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jaya_Mangalastaka_Q107079846,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jazz_In_Mind_U003A__Essays_On_The_History_And_Meanings_Of_Jazz_Q111744175,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jeevanko_Chheubaata_Q18759158,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jeremiah_The_Cat_Q113473154,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jesus_and_John_Wayne,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jeunesse_D_U0027_Ici_Et_D_U0027_Ailleurs_Transculturelle__U0026__Digitale_Q106602297,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jibana_U002C__Aloka_O_Parichchhannata_Q107079848,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jnanaganga_Q107079477,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jnananjana_Salaka_Q107079478,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Johnny_the_Walrus,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Josep_Piera_U002E__Poesia_Completa_U002E__1971-2018_Q106506739,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Journaal_Van_Een_Reis_Door_West-Indien_1792-1793_Q86526383,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jubati_Bibaha_Khandana_Q107079850,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Junior_Bharata_Itihasa_Volume_2_Q107079693,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Just_Defense_Of_The_Natural_Freedom_Of_Slaves_U003A__A_Critical_Edition_And_Translation_Of_Servi_Liberi_Seu_Naturalis_Mancipiorum_Libertatis_Iusta_Defensio_Q112768479,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jyotirbigyana_Q107562437,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jyotsnabai_Q107079701,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jyotsnadhara_Q107079695,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kabi_Bhanubhakta_Ko_Jivan_Charitra_Q19671196,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kabibara_Radhanatha_Smrutire_Q107079696,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kabita_Kalapa_Q107079240,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kabitamruta_Q107079700,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kabitanjali_Q107079702,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kadambari_Q107079704,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kaifiyyat_Q113687893,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kalahandi_Bhugola_Q107079706,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kalahandi_Mapa_O_Ojana_Q107079705,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kale_Topanky_Q100267358,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kalikala_Q107079242,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kalinga_Bijaya_Q107079708,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kamakshi_Astanidhi_Q107079709,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kanchi_Kaberi_Q107079241,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kapheus_Air_Q109591563,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kapheus_Earth_Q109591827,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kapheus_Erde_Q109591801,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kapheus_Spirit_Q109591673,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kapila_Sanhita_Q107079710,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kasi_Q107079711,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kataka_Bijaya_Q107079237,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Katha_Kusuma_Q107079713,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Katha_Manjari_Q107079714,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Katha_Sataka_Q107079715,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kathalahari_Q107079238,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Keménykalap_És_Krumpliorr_Q96279989,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Khadanga_Bhagabata_Q107079244,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Khuradha_Darpana_Q107079718,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Killing_Infants_Q112972341,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/King_Death_U003A__The_Black_Death_And_Its_Aftermath_In_Late_Medieval_England_Q88459051,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kirttichandra_Chudamani_Q107079719,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kirttisara_Q107079345,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kitab_Al-A_U0027_Laq_Al-Nafisah_Q12549308,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kitab_Al-Nāsikh_Wa-L-Mansūkh_Q110947494,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kitāb_Al-QirāʼAh_Q116291009,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kitāb_Al-SabʿA_Fī_L-QirāʾĀt_Q115471730,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Korra_And_The_Last_Seed_Of_Odinani_Q111600107,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kosalara_Itihasa_Katha_Q107079722,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Krawumm_U0021__Ein_Plädoyer_Für_Den_Weltuntergang_Q107185717,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kris_I_Åshöjdens_Bk_Q98874902,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Krista_Kim-Bap_Q105889289,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Krusaka_Bandhu_Q107079724,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Krusaka_Sankhali_Q107079725,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Krushnakumari_Q107079726,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Krusi_Patha_Q107079243,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Krusnasinha_Mahabharata_Nitisangraha_Q107079728,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kshetramahatmya_Q107079486,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ktbhā_Mǧhūl_Q108392803,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kuhukapedi_Q107079732,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kuntala_Kumarinka_Kabi_Pratibha_Q107079734,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kuntalini_Q107079735,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kusunda_Gipan_Q108217331,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kutabare_Payoku_Q41660772,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Kyokushin_Kenbukaikan_Technical_Syllabus_Q111304705,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/L_U0027_Architecture_Considérée_Sous_Le_Rapport_De_L_U0027_Art_U002C__Des_Moeurs_Et_De_La_Législation_Q111986675,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/L_U0027_Arménie_À_L_U0027_Épreuve_Des_Siècles_Q110420404,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/L_U0027_Art_Du_Facteur_D_U0027_Orgues_Q88651449,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/L_U0027_Era_D_U0027_Aquari_Q106506730,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/L_U0027_Exilé_De_L_U0027_Île_D_U0027_Yeu_Q111417330,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/L_U0027_Industrie_Télévisuelle_Revisitée_-_Typologie_U002C__Relations_Sociales_Et_Notion_U0028_S_U0029__Du_Succès_Q103217884,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/L_U0027_Orangeraie_Q101084472,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/L_U2019_Architettura_Contesa_U002E__Federico_Da_Montefeltro_U002C__Lorenzo_De_U2019__Medici_U002C__Gli_Sforza_E_Palazzo_Salvatico_A_Milano_Q115570539,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Bible_U002C__Ou_U002C__Le_Livre_Des_Plaisirs_Corrompus_Q104523373,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Botiga_De_Vides_Q112361512,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Brigantessa_Q110340294,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Buena_Vida_Q96437274,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Dame_De_La_Cave_Q106614690,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Forêt_Sacrée_Q106602484,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Gaule_Retrouvée_Q110293927,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Graine_Rouge_Q106614695,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Gran_Teranyina_Q109980198,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Iiie_Révolution_Dite_Française_Q107869821,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Mystérieuse_Disparition_Du_Talibé_Q106614684,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Nación_Heterosexual_Q109562295,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Orden_Constantiniana_De_San_Jorge_Y_Las_Familias_Ángelo_U002C__Farnesio_Y_Borbón_Que_La_Rigieron_Q106407347,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Politique_Asiatique_De_La_Chine_Q110997130,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Première_Internationale_en_Espagne__u0028_1868_u2013_1888_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Prophétie_Des_Pierres_Q93591284,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Puce_Et_Le_Morpion_U003A__Les_Dessous_Du_Raid_De_La_Cia_Sur_La_Première_Licorne_Française_Q82472661,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Rose_Du_Quercy_Q103846187,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Ruta_Blava_Q91798340,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Sarrasine_Q111080004,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Tortuga_Que_Huía_Del_Jaguar_Q111008486,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/La_Vie_Sexuelle_De_Tintin_Q112055573,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lacrime_Di_Babirussa_Q112455167,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ladies_Or_Gentlemen_Q111716921,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lakshmilila_Nataka_Q107079737,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lama_U1E25_Āt_ʻAn_Al-KanāʼIs_Wa-Al-Adyirah_Al-Qadīmah_Wa-Al-_U1E25_Adīthah_Fī_Al-Lādhiqīyah_Wa-Aryāfihā__U003A__Muwaththaqah_Bi-Al-_U1E63_Uwar_Q113082096,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Land_Where_I_Flee,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Landscapes_Of_Monastic_Foundation_U003A__The_Establishment_Of_Religious_Houses_In_East_Anglia_C_U002E_650-1200_Q90911692,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Langenbach_Through_The_Ages_Q107602955,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Language_Curriculum_For_Teacher_Educators_Q107562412,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Language_and_Linguistics,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lardasketa_Q96621749,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lario_D_U0027_Arte_E_Di_Poesia_In_Gita_Al_Lago_Di_Como_In_Compagnia_Di_Artisti_E_Scrittori_Q113489573,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Law_Related_To_International_Trade_Q106884242,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Le_Biscuit_De_Sèvres__U003A__Directoire_U002C__Consulat_Et_Premier_Empire_Q106651152,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Le_Braconnier_Et_Autres_Poèmes_De_Sardaigne_Q104119646,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Le_Cavalier_Bleu_Q87354926,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Le_Cinquième_Bateau_Q100251121,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Le_Patrimoine_En_Questions_Q48757378,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Le_Roman_De_Rossel_Q98959407,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Le_Soufre_Et_L_U0027_Encens_Q110502345,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Leben_August_Gottlieb_Spannenbergs_U002C__Bischofs_Der_Evangelischen_Brüderkirche__U0028_German_U0029__Q113678846,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lepej_Tiril_U003A__A_Santali_Essay_Book_Q108216387,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Les_Croix_De_Theix-Noyalo_Q108815374,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Les_Ephémères_U002C__Poésies_Q84852165,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Les_Pierres_De_Gloire_Q112164396,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Les_Renforts_Maléfiques_Q88456222,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Let_Us_Dream_Q102312035,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Letters_From_The_Orient_Q112276244,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Letters_To_Eva_Haldimann_Q79970028,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lettre_Aux_Citoyens_De_La_République_Q106626742,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lexicon_Slavonicum_Q117017522,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Li_Sercha_In_Li_Castelle_Dewahl_E_Altri_Racontas_Q108281734,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Li_Tresor_De_Fluvglant_Q111796910,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Liber_de_arte_distillandi_de_simplicibus,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Libraries_U003A__Global_Reach_U2014_Local_Touch_Q107370295,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Libro_d_u0027_Oro,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Liečiteľ_Q100163920,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Life_In_The_English_Country_House_Q98951698,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Life_U002C__Marriage_And_Death_In_A_Medieval_Parish_Q88556747,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lift_To_The_Stars_Q111370025,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Linguistics_and_Language,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Link_Building_For_Seo_U003A__The_Definitive_Guide__U0028_2020_Update_U0029__Q107405092,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Liturxia_Do_Corpo_Q111628983,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Loo-Lee_Q105881135,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Looking_Up_At_The_Blue_Sky_U003A__To_My_Father_Who_Perished_By_9_U002F_11_Terrorism_Q112245035,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lords_And_Peasants_In_A_Changing_Society_Q88543638,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lordship_And_Military_Obligation_In_Anglo-Saxon_England_Q102066560,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lost_Islamic_History_u003A__Reclaiming_Muslim_Civilisation_from_the_Past,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Love_At_First_Flight_Q111370108,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lughat_Al-Kīmiyāʼ_ʻInda_Al-KāʼInāt_Al-_U1E25_Ayyah_Q116263551,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Luther_And_Calvin_On_Old_Testament_Narratives_U003A__Reformation_Thought_And_Narrative_Text_Q112814252,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lyrics_and_Idylls,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Lū_Kānwā_ĪʿLmūn_Q108326728,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/M_U1E63_R_Fī_ʿ_U1E63_R_Al-Ūlā_U1E97__Mn_Al-Ft_U1E25__Al-ʿRbī_Ili_Qīām_Al-Dūl_U1E97__Al-_U1E6D_Ūlūnī_U1E97__Q106987727,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Maddat_Al-Baqaʼ_Fī_Islah_Fasad_Al-Hawaʼ_Wa-Al-Taharruz_Min_Darar_Al-Awbaʼ_Q107647272,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Madhubaisya_Q107079738,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Madhya_Bharata_Itihasa_Q107079740,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Madhya_Odia_Bharatabarsa_Itihasa_Q107079743,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Madhyaodia_Nabina_Bharata_Itihasa_Q107079744,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Madkhal_Ilá_Tārīkh_Al-Mūsīqā_Al-Maghribīyah_Q115860562,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mahalakshmi_Stuti_Q107079746,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mahaprasthana_Nataka_Q107079747,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mahatrasa_Q107079748,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Maison_Barbedienne_U002C__Paris_U002C__1899_Q108527288,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Makaiko_Kheti,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Making_A_Christian_Landscape_U003A__The_Countryside_In_Early_Medieval_Cornwall_U002C__Devon_And_Wessex_Q97693840,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mala_Q107080929,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Maleria_Patha_Q107079752,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Manilal_Nabhubhai_U003A__Jivanrang_Q104874209,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Manual_De_Madrid_U003A__Descripción_De_La_Corte_Y_De_La_Villa_Q29653146,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Marc_Granell_U002E__Poesia_Completa_1976-2016_Q111015551,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mariam_De_Bethléem__U003A__La_Petite_Arabe_Q112584408,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Marichika_Q107079755,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Marsal_Dahar_Q62696351,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
